"uid","nightuid","namedLocation","domainID","siteID","plotID","collectDate","samplingProtocolVersion","remarks"
"79523420-059c-445b-af27-18644b56b070","538C64697A274492A77CFFBC3722316B","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-05-12","NEON.DOC.000481vG",NA
"a36fac9a-2be4-40c4-a69f-96f9929ef1a0","962C1D9C4FB74A00BF7BA6FD6A038F28","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-05-12","NEON.DOC.000481vG",NA
"3e6e658f-43f5-45be-8f3b-4e4298bc6636","197E8273B6E041DB8C6B830768025085","BART_012.mammalGrid.mam","D01","BART","BART_012","2016-05-12","NEON.DOC.000481vG",NA
"63aa5da5-f947-4ba4-97b7-9ec7e27a5111","2A0D0A9AB433488E836689AB135FB6E8","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-05-13","NEON.DOC.000481vG",NA
"e4555161-d95d-48bd-b458-4e39fd85572e","EB8D9DE21E244B45A57A33740BEF41DF","BART_012.mammalGrid.mam","D01","BART","BART_012","2016-05-13","NEON.DOC.000481vG",NA
"c736acb1-8cf0-4624-afe8-5f8d6da392bd","DB5F719BC15B48778F12E94805B2E689","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-05-13","NEON.DOC.000481vG",NA
"efec8437-f40a-4991-87d5-3f14d2b467e3","887A28AB6E3D4A9EBDCF5FBDC54F05F8","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-05-14","NEON.DOC.000481vG",NA
"0f2995bc-ef19-4717-8630-c87252ec398d","155BA54F74A646078F733E7231FDE325","BART_012.mammalGrid.mam","D01","BART","BART_012","2016-05-14","NEON.DOC.000481vG",NA
"5ccacdf8-84f5-49e6-a82d-df6dc412f1bc","420C123BDBDF4DCF9CE1294DF038848C","BART_007.mammalGrid.mam","D01","BART","BART_007","2016-05-15","NEON.DOC.000481vG",NA
"e6906bc7-58a5-46ec-be4e-15e3b3862ce5","8F7E3D39637E4423ACF90F32A018F5A0","BART_001.mammalGrid.mam","D01","BART","BART_001","2016-05-15","NEON.DOC.000481vG",NA
"7f1c8e51-0168-43e7-8236-045a90c3528b","1EE47C8B095245189189878667BFF731","BART_084.mammalGrid.mam","D01","BART","BART_084","2016-05-15","NEON.DOC.000481vG",NA
"786d5b83-ec42-44ef-a8ae-37eeb9676e3c","D1D691D051C44361A954EC945A0BBB26","BART_012.mammalGrid.mam","D01","BART","BART_012","2016-07-07","NEON.DOC.000481vH",NA
"7a6f766f-5d26-4295-b4aa-881d5fc09f4b","1571B09CED9340E69FE7779AD3C01252","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-07-07","NEON.DOC.000481vH",NA
"5283b5fe-d1ad-4667-82c6-2da9aac53b61","5094EE2B3AD44F569E43090A88571C1F","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-07-07","NEON.DOC.000481vH",NA
"94180520-9aff-4d76-9d43-b425aa181110","F59574F2A6F6417D80F424FFB4DA17FC","BART_001.mammalGrid.mam","D01","BART","BART_001","2016-07-08","NEON.DOC.000481vH",NA
"b116a107-f8de-4066-9afa-d2ec04b7553b","25E58680E1E444489B3ED6331217C3BA","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-07-08","NEON.DOC.000481vH",NA
"39b4dea4-6696-4440-bbe5-b2f1e9d6d8ac","4BEF5ED104954750B38F41355B1F3BAF","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-07-08","NEON.DOC.000481vH",NA
"e87566a0-9dd4-4698-a5e3-7d2027661a2c","9BB43A1248B24423A9478809C8C29D17","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-07-09","NEON.DOC.000481vH",NA
"6fa29fc3-d5a8-41ab-ab7c-0bdcd01e9a97","144B3BB4D1A0402194C21B723EAC3350","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-07-09","NEON.DOC.000481vH",NA
"0bd5045c-e2c8-4efa-87a1-525c91141e35","4DD3A08B5AB54BB4AF99CEB54C2F1633","BART_084.mammalGrid.mam","D01","BART","BART_084","2016-07-10","NEON.DOC.000481vH",NA
"03d46da6-d5e9-4148-b7b6-9f1cf40dea78","C0FF9EC8565040F08933C150E465464F","BART_007.mammalGrid.mam","D01","BART","BART_007","2016-07-10","NEON.DOC.000481vH",NA
"6c492d7b-c3dd-4b57-901d-a01a39ee47b7","978512BAFB7C46DAB66E96A164B3493A","BART_012.mammalGrid.mam","D01","BART","BART_012","2016-09-08","NEON.DOC.000481vH",NA
"2d77e1a9-4bc6-4be2-a8b2-eca192bab99f","B743D0DB00F64693918B197ED54D9A87","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-09-08","NEON.DOC.000481vH",NA
"31d2dd41-24f1-42d3-9c9d-6ab4be064985","5B53DA7F77834931945C2F2F4C64CB2A","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-09-08","NEON.DOC.000481vH",NA
"2d08eada-b595-4906-8f49-e3aa3874ef20","764EE938D73F4103B721CAEA7C8D08C9","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-09-09","NEON.DOC.000481vH",NA
"a2f776a4-2992-4ea2-8a54-8e4e176205f4","024EE07C6BF749589B460813EFD36B33","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-09-09","NEON.DOC.000481vH",NA
"28712c06-b558-495f-a087-9e72bd961a50","BDAE2EF2F8C24CA79271154664B3A11E","BART_012.mammalGrid.mam","D01","BART","BART_012","2016-09-09","NEON.DOC.000481vH",NA
"9084e33f-56e0-4dd8-90d4-23859de5841d","0F2442DDCFF64FCC9C06FB6E48D118C8","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-09-10","NEON.DOC.000481vH",NA
"c416810e-ddc9-42c2-b88a-faeffd096b88","80882CACFF8A45EBB6AECC2A9FF80A9F","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-09-10","NEON.DOC.000481vH",NA
"2f828fbf-f1f9-461f-984f-860f6ee4c6ae","71DCF7A03FFB43249608A37C898ABEB2","BART_012.mammalGrid.mam","D01","BART","BART_012","2016-09-10","NEON.DOC.000481vH",NA
"ecbed84c-a42b-47e4-9cd9-4a5f03b128cd","D9292F66542A4301AB25D0BF0FD120B8","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-10-05","NEON.DOC.000481vH",NA
"919c8133-052a-480c-b68b-99f09be8a659","AB265DF65883469A8223D89D2786BD06","BART_012.mammalGrid.mam","D01","BART","BART_012","2016-10-05","NEON.DOC.000481vH",NA
"10e51961-8b85-4a5b-98e8-0714c1942c75","925B8AA8211E4A19A4B6B886E61CF5DC","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-10-05","NEON.DOC.000481vH",NA
"9dbd30d7-d024-40e3-be62-0e49519aec50","293F3D052FAF46929737A29CB8E3676F","BART_007.mammalGrid.mam","D01","BART","BART_007","2016-10-06","NEON.DOC.000481vH",NA
"f462e8c3-4485-4457-a6af-ab8541dc2753","63A7BE8F5A8A442390CFD8B71FF5B906","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-10-06","NEON.DOC.000481vH",NA
"42956a1e-a163-4bc4-81ad-52df1fee40ca","ACC260DA80E344449B003BB908C58AC5","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-10-06","NEON.DOC.000481vH",NA
"f9184434-85cf-4f3d-8df1-74c6f182d01e","1AAB885E875F481A98D35A7CE8999564","BART_084.mammalGrid.mam","D01","BART","BART_084","2016-10-07","NEON.DOC.000481vH",NA
"98e7bbda-8d30-4691-bedc-67809d5ae0a4","9129A0ED261B4F709C36BA6FFDCD96A7","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-10-07","NEON.DOC.000481vH",NA
"72df91a6-d7a1-43c5-971b-b1681685d4b3","596DAEAC9DF64113B54AE7F08515357E","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-10-07","NEON.DOC.000481vH",NA
"7a36ec93-2a4a-43c4-9b69-991ff40ed9c0","128195F808AC4A2196E41481E9FC95BB","BART_001.mammalGrid.mam","D01","BART","BART_001","2016-10-08","NEON.DOC.000481vH",NA
"4439ed33-d889-438f-b5e0-5dd29903029b","910830833B2242A7A767EC2946214DCE","HARV_008.mammalGrid.mam","D01","HARV","HARV_008","2016-05-06","NEON.DOC.000481vG",NA
"ea0ece3e-9fc6-44ed-a343-9ceb01732db9","B7DE39DE33D4498884F9229B41D9F9DF","HARV_023.mammalGrid.mam","D01","HARV","HARV_023","2016-05-06","NEON.DOC.000481vG",NA
"064bd059-ec7f-4cd2-bf02-b0be1a8fc2e6","2B14ABB204F04981AEF40EEBF5B80392","HARV_021.mammalGrid.mam","D01","HARV","HARV_021","2016-05-06","NEON.DOC.000481vG",NA
"668f90e3-1aa0-4650-9010-17f8874503a9","58F46BEAC6B542668CC942186B730A1D","HARV_023.mammalGrid.mam","D01","HARV","HARV_023","2016-05-07","NEON.DOC.000481vG",NA
"1726d733-a035-45c2-9a5f-e66e7af002a3","EDDD6A253EB14CABB978429799386AA8","HARV_008.mammalGrid.mam","D01","HARV","HARV_008","2016-05-07","NEON.DOC.000481vG",NA
"0c9ba289-31d1-4302-b325-2c93f57ab0ec","E95CE15E1F3745EC966A49B948EB467D","HARV_021.mammalGrid.mam","D01","HARV","HARV_021","2016-05-07","NEON.DOC.000481vG",NA
"34d29a4f-8bfc-4d30-869d-8092dc3a1cc1","C64B63915CAC4FDE9721717CA1331C5C","HARV_014.mammalGrid.mam","D01","HARV","HARV_014","2016-05-08","NEON.DOC.000481vG",NA
"5326a74c-609b-4679-8c64-d8c7e32ae2af","933460E172C44661BFE997BD2780D845","HARV_032.mammalGrid.mam","D01","HARV","HARV_032","2016-05-08","NEON.DOC.000481vG",NA
"6f9756e1-3c67-413b-b9fc-811b8213b561","055F9A0748624C6D84B80A7811E2A0E2","HARV_006.mammalGrid.mam","D01","HARV","HARV_006","2016-05-08","NEON.DOC.000481vG",NA
"8ea8d645-2724-47dd-aa47-611aaade0682","019CEA140AE34E5A8C7E512A1BEB5C52","HARV_001.mammalGrid.mam","D01","HARV","HARV_001","2016-05-09","NEON.DOC.000481vG",NA
"5f18c416-6eab-4129-9412-6c1755f2aaa7","2C70956A1743408D8CA3D8E57CB96D5D","HARV_010.mammalGrid.mam","D01","HARV","HARV_010","2016-05-09","NEON.DOC.000481vG",NA
"4a0daaf0-071f-4833-8212-4c586cca76ea","F19A2F989E0A4CD6A5720AA333C9CF7F","HARV_008.mammalGrid.mam","D01","HARV","HARV_008","2016-06-01","NEON.DOC.000481vG",NA
"656dc227-b7cb-411a-93b9-65257f87de8d","B859C1B10A1E484EAE34241CB7D73723","HARV_023.mammalGrid.mam","D01","HARV","HARV_023","2016-06-01","NEON.DOC.000481vG",NA
"a6335b77-0da5-4d66-a43a-1b000c33ffa2","967538B4E9F74A64A3A9A3DDB5BF531F","HARV_021.mammalGrid.mam","D01","HARV","HARV_021","2016-06-01","NEON.DOC.000481vG",NA
"b4309b9e-d001-4510-bde3-ece5105cf59e","B1F9A671D0FF4FA2BC352ADEEBDF4D9B","HARV_021.mammalGrid.mam","D01","HARV","HARV_021","2016-06-02","NEON.DOC.000481vD",NA
"f65c5ae6-c263-4ebd-b371-1b5ea3f8bcf0","D1A1E0977D3B408E9D2E35BAD266C5BB","HARV_008.mammalGrid.mam","D01","HARV","HARV_008","2016-06-02","NEON.DOC.000481vD",NA
"1ea36d85-d67e-4814-8c8b-0704cbc55061","0C46842D096B4BC9A5A97FFE567D8065","HARV_023.mammalGrid.mam","D01","HARV","HARV_023","2016-06-02","NEON.DOC.000481vD",NA
"f89ee5fe-9ff3-443f-a429-e80de2d1757a","2B4D3818C03149C1B39B66698836687C","HARV_008.mammalGrid.mam","D01","HARV","HARV_008","2016-06-03","NEON.DOC.000481vG",NA
"44fbc288-15b4-4bf3-a146-5262e8a896c5","5DCF8CEAE4BE4603AB492E0B6EFEFCA9","HARV_023.mammalGrid.mam","D01","HARV","HARV_023","2016-06-03","NEON.DOC.000481vG",NA
"04a04174-5002-4234-abca-51ad587f8616","0B46BBB76ED94E7B9FDC67930B8B5DEA","HARV_021.mammalGrid.mam","D01","HARV","HARV_021","2016-06-03","NEON.DOC.000481vG",NA
"23b6356c-1467-4dd4-b67f-a4248798503b","61C5FFD9892649C2AFB99D42D1E5132B","HARV_032.mammalGrid.mam","D01","HARV","HARV_032","2016-06-04","NEON.DOC.000481vG",NA
"d0d4e18d-80c1-476d-88d7-893fcef61d5c","3EFF24EEAF9E48CD8802F5FB36050A57","HARV_014.mammalGrid.mam","D01","HARV","HARV_014","2016-06-04","NEON.DOC.000481vG",NA
"4961655e-5821-4499-be9f-f23b1175244c","3D485BD4497A4E45B3FEC22442A6A35C","HARV_006.mammalGrid.mam","D01","HARV","HARV_006","2016-06-04","NEON.DOC.000481vG",NA
"579beddb-51d8-414e-bca0-d9291272d700","FF4B27B902E04F3F92D97055D4CBF53E","HARV_001.mammalGrid.mam","D01","HARV","HARV_001","2016-06-05","NEON.DOC.000481vG",NA
"6be1bef3-7e27-4a9c-a42b-3a7136bc3c75","2F4DEBFBCE09410E828A5A0ED9E330D4","HARV_010.mammalGrid.mam","D01","HARV","HARV_010","2016-06-05","NEON.DOC.000481vG",NA
"ce379073-3756-4816-9c53-51ec4f7fa488","1D2A8A06C9F54A80AC0F6159C0F6455B","HARV_021.mammalGrid.mam","D01","HARV","HARV_021","2016-06-27","NEON.DOC.000481vD",NA
"52b58c23-621f-46cb-9342-2fedc0a1d72a","E80CC5A841404016BC855F34013BBC8A","HARV_023.mammalGrid.mam","D01","HARV","HARV_023","2016-06-27","NEON.DOC.000481vD",NA
"b05794a9-5c10-4b03-8ade-b68ea913209f","B82C8E050BAF43258C88EA34F84FFFB2","HARV_008.mammalGrid.mam","D01","HARV","HARV_008","2016-06-27","NEON.DOC.000481vH",NA
"992cf2a9-2369-4019-a85f-45d12d7ce59e","142ADCA184F841418228077D21D74B80","HARV_008.mammalGrid.mam","D01","HARV","HARV_008","2016-06-28","NEON.DOC.000481vD",NA
"997e9929-fb68-43bf-8e01-b7e7ec287683","9984E5E8EC3040E594DA211221B52FD2","HARV_021.mammalGrid.mam","D01","HARV","HARV_021","2016-06-28","NEON.DOC.000481vD",NA
"10137bad-9686-463c-9236-734ab76b9125","E21624DA58744E7597849FDA44E91116","HARV_023.mammalGrid.mam","D01","HARV","HARV_023","2016-06-28","NEON.DOC.000481vD",NA
"2d797585-26d3-4f73-9ee2-62aa1afc86d9","DDD3793E0C2F42DBA96F800D92467777","HARV_021.mammalGrid.mam","D01","HARV","HARV_021","2016-06-29","NEON.DOC.000481vD",NA
"df534786-0ea3-41f1-92bc-4e7bb14a274a","94E4517595C34D6B990EFFDE29C55B60","HARV_023.mammalGrid.mam","D01","HARV","HARV_023","2016-06-29","NEON.DOC.000481vD",NA
"193560a9-1906-4e8a-a946-a083fdcf6566","FE85A6A8416E4D1ABE0B2490B67B129F","HARV_008.mammalGrid.mam","D01","HARV","HARV_008","2016-06-29","NEON.DOC.000481vD",NA
"986aae04-1f12-4180-a429-8674780a2cf7","7478F78DA2AC4A0DB14F0A807BF11703","HARV_032.mammalGrid.mam","D01","HARV","HARV_032","2016-06-30","NEON.DOC.000481vD",NA
"6b92bb65-40d7-405d-af03-8fd9c7f6aeea","0FD567BC19DC4B6DB99B49BE419A3724","HARV_014.mammalGrid.mam","D01","HARV","HARV_014","2016-06-30","NEON.DOC.000481vD",NA
"ff9908cc-869a-4cf0-9633-62724df67ec2","1A938879CC844E8E973E9401C1AFD4B7","HARV_006.mammalGrid.mam","D01","HARV","HARV_006","2016-06-30","NEON.DOC.000481vD",NA
"8c12cb17-a9b9-4a4e-a6ba-e312e57e89c5","A97D53B209B646E29DC48BE8B54265A4","HARV_010.mammalGrid.mam","D01","HARV","HARV_010","2016-07-01","NEON.DOC.000481vD",NA
"5c56a5fd-8e4c-43ef-a86d-069b755a1040","F0DC3EBA21774A65B89CFA6A62E37C3B","HARV_001.mammalGrid.mam","D01","HARV","HARV_001","2016-07-01","NEON.DOC.000481vD",NA
"8c0bfa19-725e-4708-ba46-529169ef8d39","B3A6D16C40F64966976425835D210CB3","HARV_008.mammalGrid.mam","D01","HARV","HARV_008","2016-08-01","NEON.DOC.000481vH",NA
"730d12f1-5003-483d-97fc-8bd58c49bf85","174F65A777834A07A69E2858477D4A99","HARV_023.mammalGrid.mam","D01","HARV","HARV_023","2016-08-01","NEON.DOC.000481vH",NA
"2548a156-66be-4d64-a072-a58b9e96107b","7711EB0A595A4A6FB4E788FA3FBEB68A","HARV_021.mammalGrid.mam","D01","HARV","HARV_021","2016-08-01","NEON.DOC.000481vH",NA
"acda2cca-da5f-4283-a91b-1eaf7f9c4bc9","E32076AE4336468D9628DE787A14FDA1","HARV_021.mammalGrid.mam","D01","HARV","HARV_021","2016-08-02","NEON.DOC.000481vH",NA
"0324a214-6989-4aa2-84f6-11ba49db47d0","C484C2B0BFF9448FBE628C93131D999A","HARV_023.mammalGrid.mam","D01","HARV","HARV_023","2016-08-02","NEON.DOC.000481vH",NA
"1a35ff0f-cdb2-4e74-9151-932e7c40487d","27EC622EC0AB4A14A79518284EBA5B5A","HARV_008.mammalGrid.mam","D01","HARV","HARV_008","2016-08-02","NEON.DOC.000481vH",NA
"fc6c8ff4-5f32-496b-86d1-86a1bdca8bcd","1A4D61C4F69F4538A56FFB2B15DEC2D4","HARV_008.mammalGrid.mam","D01","HARV","HARV_008","2016-08-03","NEON.DOC.000481vH",NA
"bf88cc8e-342c-465a-aa87-e7f6300a3cb0","3FF210277AAD473EA129B5AC22AFA1DA","HARV_023.mammalGrid.mam","D01","HARV","HARV_023","2016-08-03","NEON.DOC.000481vH",NA
"d122ad4c-362b-4435-a6a3-13c5e79fa922","22795EFCE77441158D4E32001A0FEE8D","HARV_032.mammalGrid.mam","D01","HARV","HARV_032","2016-08-04","NEON.DOC.000481vH",NA
"816663ce-5ce0-4e5f-97a2-9bac606a12e0","DA77EEA45E904DA3A4A93E44311DE22C","HARV_014.mammalGrid.mam","D01","HARV","HARV_014","2016-08-04","NEON.DOC.000481vH",NA
"2e4bb09c-09ed-4216-89f7-e53dc215e4b0","89A2F73D6386483591B03D246A057FC8","HARV_006.mammalGrid.mam","D01","HARV","HARV_006","2016-08-04","NEON.DOC.000481vH",NA
"8f129f17-c6bb-4e11-af13-1961c6da392d","E6E18125D15141A88ACE55976A9130BD","HARV_010.mammalGrid.mam","D01","HARV","HARV_010","2016-08-05","NEON.DOC.000481vH",NA
"41a78f8d-1b05-40c6-9f1e-fcd39e938dc3","F3789977D85143E9909E15530E35A63B","HARV_001.mammalGrid.mam","D01","HARV","HARV_001","2016-08-05","NEON.DOC.000481vH",NA
"41173aee-1ff9-427d-816f-95779ba07540","E1DBBB85AF3E40FC97E0461508A70365","HARV_008.mammalGrid.mam","D01","HARV","HARV_008","2016-08-29","NEON.DOC.000481vH",NA
"a14ef354-0a10-475d-acbb-f265bbac351f","C088F2E04DDA4532A469E7E1561C3E00","HARV_023.mammalGrid.mam","D01","HARV","HARV_023","2016-08-29","NEON.DOC.000481vD",NA
"5906e971-6c9d-49f1-ae4b-b0b2c91a6a6c","5814A09880A94277B7A79109568A3EEE","HARV_021.mammalGrid.mam","D01","HARV","HARV_021","2016-08-29","NEON.DOC.000481vH",NA
"55132dbb-0dfb-433c-9730-46822509cb0f","A2F6C83BC2654CB8B467094A9776115E","HARV_023.mammalGrid.mam","D01","HARV","HARV_023","2016-08-30","NEON.DOC.000481vH",NA
"499dc2d7-2abc-4a23-abcd-5b55d68cf92a","31D45BE480FB4C919BAC3B659D0E4328","HARV_008.mammalGrid.mam","D01","HARV","HARV_008","2016-08-30","NEON.DOC.000481vD",NA
"394d1fa1-0ad3-4ab1-a25b-f61f8ab4a12a","747D023CCD5F4980B84567447EEEBC24","HARV_021.mammalGrid.mam","D01","HARV","HARV_021","2016-08-30","NEON.DOC.000481vH",NA
"5bc6ba9e-e837-431a-b012-2cf2c08287fa","31B903BF52B04379B18164D93084B01D","HARV_008.mammalGrid.mam","D01","HARV","HARV_008","2016-08-31","NEON.DOC.000481vH",NA
"353d289f-ff3f-4ac2-a3cc-309a3b762480","1506DEE6CB274A319A46A2BC0696744D","HARV_023.mammalGrid.mam","D01","HARV","HARV_023","2016-08-31","NEON.DOC.000481vH",NA
"9b3b80c8-ffac-45f0-ac95-11ab78d1a557","A4704C46C4734A8C9045399359D925A4","HARV_021.mammalGrid.mam","D01","HARV","HARV_021","2016-08-31","NEON.DOC.000481vH",NA
"db35a2e1-1f80-4e52-909c-92dbc84b79fa","6222191ACB924C1E8CA0D5E1D69ADD68","HARV_010.mammalGrid.mam","D01","HARV","HARV_010","2016-09-01","NEON.DOC.000481vH",NA
"8034b057-88b4-401a-bd20-d065a723f786","AFF4B026F5A140F79CB7A37DB5B39D45","HARV_001.mammalGrid.mam","D01","HARV","HARV_001","2016-09-01","NEON.DOC.000481vH",NA
"ecbce7f6-9cbf-4d31-b0f1-82f344fc8024","2A8095FD6F2449239216B6B3913B1874","HARV_006.mammalGrid.mam","D01","HARV","HARV_006","2016-09-01","NEON.DOC.000481vH",NA
"01e05b54-488c-49c0-b231-5f1182586dc4","25BB1EE4B2844FB7BD6BEC1B730EFB9E","HARV_021.mammalGrid.mam","D01","HARV","HARV_021","2016-09-26","NEON.DOC.000481vH",NA
"f9ef4dd4-6c33-4bad-bfdc-7f10403c2b13","BC9B73B8AA79474B983F605BC81CE780","HARV_023.mammalGrid.mam","D01","HARV","HARV_023","2016-09-26","NEON.DOC.000481vH",NA
"c1fa964e-1eef-4b06-a1c3-88e48213e7c0","E90526CD77F04A61BAC77B274AEA8099","HARV_008.mammalGrid.mam","D01","HARV","HARV_008","2016-09-26","NEON.DOC.000481vH",NA
"3e1ed035-3c47-451d-bf37-e6b3fc91f50d","7C7E4AC7FBF043A68730FD611CC1E0C1","HARV_001.mammalGrid.mam","D01","HARV","HARV_001","2016-09-28","NEON.DOC.000481vH",NA
"40760f92-9bfa-4619-9519-2ee98ef6d64a","97BF97A4D08F494D8737A8946B11C729","HARV_010.mammalGrid.mam","D01","HARV","HARV_010","2016-09-28","NEON.DOC.000481vH",NA
"83fb4557-837c-4c0b-920e-952ed4069be9","4CF59F861CFF4EB7940F6047A1F1C28D","HARV_006.mammalGrid.mam","D01","HARV","HARV_006","2016-09-28","NEON.DOC.000481vH",NA
"428267b5-eafc-4b87-8503-96c082680059","5D6E891CF1734B3DA2B7F4029AE6FD1F","BLAN_003.mammalGrid.mam","D02","BLAN","BLAN_003","2016-04-05","NEON.DOC.000481vG","Low 29 F; windy"
"5e3d1f40-52ed-48cb-98fe-e8d1bed5cceb","5F6DBCF982AD41CAB6A6C445E525DC12","BLAN_001.mammalGrid.mam","D02","BLAN","BLAN_001","2016-04-05","NEON.DOC.000481vG","Low 29 F"
"43025679-441f-4c5f-954e-c0dfa28fb178","3B206208C07B45D8AF298A90CC9FAD48","BLAN_009.mammalGrid.mam","D02","BLAN","BLAN_009","2016-04-05","NEON.DOC.000481vG","Low 29 F; windy"
"894a4c6a-8465-4f51-8148-688ac12cc211","2244541F77A04B2AA7263B985F18F2F5","BLAN_001.mammalGrid.mam","D02","BLAN","BLAN_001","2016-04-06","NEON.DOC.000481vG","Highly disturbed plot likely raccoon; Low in the 40s"
"07de2b2a-983d-48f0-a529-c40032944534","8CB328E2E19B4864A73715606B481FDD","BLAN_002.mammalGrid.mam","D02","BLAN","BLAN_002","2016-04-06","NEON.DOC.000481vG",""
"c72cf48b-74e0-45f8-bb56-a40ef21c5724","F19EC723A4CF4B239E00D540C92EDB42","BLAN_003.mammalGrid.mam","D02","BLAN","BLAN_003","2016-04-06","NEON.DOC.000481vG",""
"62f1eff0-d7c9-49bb-83eb-b7a7dd1ea68c","1EF82C24F4A94960BBA22E259CB6F9E5","BLAN_009.mammalGrid.mam","D02","BLAN","BLAN_009","2016-04-06","NEON.DOC.000481vG",""
"87888e3e-422c-4298-96d2-52cb43458076","9EB8F5FD7C8F4BE2B058D95231A38730","BLAN_001.mammalGrid.mam","D02","BLAN","BLAN_001","2016-04-07","NEON.DOC.000481vG","This night was canceled due to very high disturbance rates in previous night"
"5a4f4650-4eb9-482f-91d5-03f099ffc857","3F7B9D19D18B47AAA0E8E811448CB2F2","BLAN_009.mammalGrid.mam","D02","BLAN","BLAN_009","2016-04-07","NEON.DOC.000481vG","Heavily disturbed; likely raccoon or skunk"
"99014f59-3e37-48c8-a2af-2841a414cd9d","FB3AB65E2B9F4E9EB7A336EDB218D6FB","BLAN_003.mammalGrid.mam","D02","BLAN","BLAN_003","2016-04-07","NEON.DOC.000481vG",""
"3cc01c53-3a60-4eed-976a-66618d9fd876","BD56436D149F4DF1A450CBD310B5CD8E","BLAN_003.mammalGrid.mam","D02","BLAN","BLAN_003","2016-06-07","NEON.DOC.000481vG",NA
"538b24b1-cd46-4243-ae3d-9a358c76a1d7","79B5504BDC9F4EC19A7654A568DA8E6D","BLAN_009.mammalGrid.mam","D02","BLAN","BLAN_009","2016-06-07","NEON.DOC.000481vG",NA
"b8cedf49-ca30-4cab-80a2-56db869e952a","7FB50AF436EF44B5A312D0F62510BF0D","BLAN_001.mammalGrid.mam","D02","BLAN","BLAN_001","2016-06-07","NEON.DOC.000481vG",NA
"91886696-8a9b-4090-bbb0-18dfd4076c12","90171A8DB50040D6812121F3CF1D262A","BLAN_009.mammalGrid.mam","D02","BLAN","BLAN_009","2016-06-08","NEON.DOC.000481vG",NA
"2e461f54-86af-4426-b1b6-52af3207789f","739F784CDB4B4784AC7E408267F08321","BLAN_001.mammalGrid.mam","D02","BLAN","BLAN_001","2016-06-08","NEON.DOC.000481vG",NA
"a92ef38c-357d-45d7-9ac9-0ea2cc47e983","73325F3E6057437DADB119FD3C1EDA64","BLAN_002.mammalGrid.mam","D02","BLAN","BLAN_002","2016-06-08","NEON.DOC.000481vG",NA
"0f6f89b7-e8cf-4f21-86d9-8417dd688459","368A58F599B9452D85037CE149573FAE","BLAN_003.mammalGrid.mam","D02","BLAN","BLAN_003","2016-06-08","NEON.DOC.000481vG",NA
"10394991-c9d5-4b4e-a66c-93c681ec8259","0EAB375DA7654EF6B94AC75CE55D0815","BLAN_001.mammalGrid.mam","D02","BLAN","BLAN_001","2016-06-09","NEON.DOC.000481vG",NA
"284a3848-e7da-44b2-b2e7-42957d9dd0dc","27065E2E13854077AC886F5BBE8226D1","BLAN_003.mammalGrid.mam","D02","BLAN","BLAN_003","2016-06-09","NEON.DOC.000481vG",NA
"5767ca62-0156-4feb-b59c-af0aceab2cbd","5B0696F7EA754B88834320E1EA934320","BLAN_009.mammalGrid.mam","D02","BLAN","BLAN_009","2016-06-09","NEON.DOC.000481vG",NA
"311650c9-d0e9-4fd0-82f4-6f0fc49c4df0","A889843F2389444EAEB262BB63E9E29D","BLAN_009.mammalGrid.mam","D02","BLAN","BLAN_009","2016-08-02","NEON.DOC.000481vH","High disturbance; grid closed after this night"
"92f606f9-1528-469f-af15-5c254f4403ab","97AC1C4C2BE34B39A4B3A1F4364630AE","BLAN_001.mammalGrid.mam","D02","BLAN","BLAN_001","2016-08-02","NEON.DOC.000481vH","Plot heavily disturbed and had to be closed"
"5527df05-b75f-4475-873d-6eb6c171c7c3","EE6E50C1F9B6494FB75233005F9FE5D1","BLAN_003.mammalGrid.mam","D02","BLAN","BLAN_003","2016-08-02","NEON.DOC.000481vH","Mowed within the week prior but was not baled"
"fb8e0bb4-ee41-481f-8ab7-2b58c0294d7a","662994F55A5447FEA80904930AFBD7C8","BLAN_009.mammalGrid.mam","D02","BLAN","BLAN_009","2016-08-03","NEON.DOC.000481vH","not set due to high trap disturbance"
